effectiveDate,Close,Open,High,Low,Volume,NBP_Rate,NBP_No
2022-01-03,4.5889,4.5889,4.5934889,4.5843111,1000000,4.5889,001/A/NBP/2022
2022-01-04,4.5737,4.5737,4.5782737,4.5691263,1000000,4.5737,002/A/NBP/2022
2022-01-05,4.5672,4.5672,4.571767199999999,4.562632799999999,1000000,4.5672,003/A/NBP/2022
2022-01-07,4.5576,4.5576,4.562157599999999,4.5530424,1000000,4.5576,004/A/NBP/2022
2022-01-10,4.5377,4.5377,4.542237699999999,4.5331623,1000000,4.5377,005/A/NBP/2022
2022-01-11,4.5454,4.5454,4.5499453999999995,4.5408546,1000000,4.5454,006/A/NBP/2022
2022-01-12,4.5332,4.5332,4.537733199999999,4.5286668,1000000,4.5332,007/A/NBP/2022
2022-01-13,4.527,4.527,4.531527,4.522473,1000000,4.527,008/A/NBP/2022
2022-01-14,4.5372,4.5372,4.5417372,4.532662800000001,1000000,4.5372,009/A/NBP/2022
2022-01-17,4.5201,4.5201,4.5246201,4.5155799000000005,1000000,4.5201,010/A/NBP/2022
2022-01-18,4.5275,4.5275,4.532027499999999,4.5229725,1000000,4.5275,011/A/NBP/2022
2022-01-19,4.5279,4.5279,4.532427899999999,4.5233721,1000000,4.5279,012/A/NBP/2022
2022-01-20,4.5201,4.5201,4.5246201,4.5155799000000005,1000000,4.5201,013/A/NBP/2022
2022-01-21,4.5303,4.5303,4.5348303,4.525769700000001,1000000,4.5303,014/A/NBP/2022
2022-01-24,4.5358,4.5358,4.540335799999999,4.5312642,1000000,4.5358,015/A/NBP/2022
2022-01-25,4.5821,4.5821,4.586682099999999,4.577517899999999,1000000,4.5821,016/A/NBP/2022
2022-01-26,4.592,4.592,4.596591999999999,4.587408,1000000,4.592,017/A/NBP/2022
2022-01-27,4.5713,4.5713,4.575871299999999,4.5667287,1000000,4.5713,018/A/NBP/2022
2022-01-28,4.5697,4.5697,4.574269699999999,4.5651303,1000000,4.5697,019/A/NBP/2022
2022-01-31,4.5982,4.5982,4.6027982,4.5936018,1000000,4.5982,020/A/NBP/2022
2022-02-01,4.582,4.582,4.586581999999999,4.577418,1000000,4.582,021/A/NBP/2022
2022-02-02,4.55,4.55,4.554549999999999,4.54545,1000000,4.55,022/A/NBP/2022
2022-02-03,4.5439,4.5439,4.5484439,4.5393561,1000000,4.5439,023/A/NBP/2022
2022-02-04,4.5459,4.5459,4.550445899999999,4.5413540999999995,1000000,4.5459,024/A/NBP/2022
2022-02-07,4.555,4.555,4.559555,4.550445,1000000,4.555,025/A/NBP/2022
2022-02-08,4.5274,4.5274,4.5319274,4.5228726,1000000,4.5274,026/A/NBP/2022
2022-02-09,4.5167,4.5167,4.5212167,4.5121833,1000000,4.5167,027/A/NBP/2022
2022-02-10,4.4879,4.4879,4.492387899999999,4.4834121,1000000,4.4879,028/A/NBP/2022
2022-02-11,4.5163,4.5163,4.5208163,4.5117837000000005,1000000,4.5163,029/A/NBP/2022
2022-02-14,4.5743,4.5743,4.5788743,4.5697257,1000000,4.5743,030/A/NBP/2022
2022-02-15,4.5091,4.5091,4.5136091,4.5045909,1000000,4.5091,031/A/NBP/2022
2022-02-16,4.4916,4.4916,4.4960916,4.4871084,1000000,4.4916,032/A/NBP/2022
2022-02-17,4.5088,4.5088,4.513308799999999,4.5042912,1000000,4.5088,033/A/NBP/2022
2022-02-18,4.5256,4.5256,4.530125599999999,4.5210744,1000000,4.5256,034/A/NBP/2022
2022-02-21,4.5193,4.5193,4.5238192999999995,4.5147807,1000000,4.5193,035/A/NBP/2022
2022-02-22,4.5416,4.5416,4.5461415999999994,4.5370584,1000000,4.5416,036/A/NBP/2022
2022-02-23,4.5352,4.5352,4.539735199999999,4.530664799999999,1000000,4.5352,037/A/NBP/2022
2022-02-24,4.6284,4.6284,4.6330284,4.6237716,1000000,4.6284,038/A/NBP/2022
2022-02-25,4.6608,4.6608,4.6654608,4.6561392,1000000,4.6608,039/A/NBP/2022
2022-02-28,4.6909,4.6909,4.695590899999999,4.6862091,1000000,4.6909,040/A/NBP/2022
2022-03-01,4.7241,4.7241,4.7288241,4.7193759,1000000,4.7241,041/A/NBP/2022
2022-03-02,4.7989,4.7989,4.803698899999999,4.7941011,1000000,4.7989,042/A/NBP/2022
2022-03-03,4.7931,4.7931,4.7978931,4.7883069,1000000,4.7931,043/A/NBP/2022
2022-03-04,4.8363,4.8363,4.841136299999999,4.8314637,1000000,4.8363,044/A/NBP/2022
2022-03-07,4.9647,4.9647,4.969664699999999,4.959735299999999,1000000,4.9647,045/A/NBP/2022
2022-03-08,4.9121,4.9121,4.917012099999999,4.907187899999999,1000000,4.9121,046/A/NBP/2022
2022-03-09,4.8429,4.8429,4.8477429,4.8380571,1000000,4.8429,047/A/NBP/2022
2022-03-10,4.8013,4.8013,4.8061013,4.796498700000001,1000000,4.8013,048/A/NBP/2022
2022-03-11,4.7924,4.7924,4.797192399999999,4.787607599999999,1000000,4.7924,049/A/NBP/2022
2022-03-14,4.7465,4.7465,4.7512465,4.7417535,1000000,4.7465,050/A/NBP/2022
2022-03-15,4.7311,4.7311,4.7358310999999995,4.7263689,1000000,4.7311,051/A/NBP/2022
2022-03-16,4.7055,4.7055,4.710205499999999,4.7007945,1000000,4.7055,052/A/NBP/2022
2022-03-17,4.6876,4.6876,4.692287599999999,4.6829124,1000000,4.6876,053/A/NBP/2022
2022-03-18,4.7221,4.7221,4.7268221,4.7173779,1000000,4.7221,054/A/NBP/2022
2022-03-21,4.693,4.693,4.697692999999999,4.688307,1000000,4.693,055/A/NBP/2022
2022-03-22,4.6975,4.6975,4.7021975,4.6928025,1000000,4.6975,056/A/NBP/2022
2022-03-23,4.7036,4.7036,4.708303599999999,4.6988964,1000000,4.7036,057/A/NBP/2022
2022-03-24,4.7589,4.7589,4.763658899999999,4.7541411,1000000,4.7589,058/A/NBP/2022
2022-03-25,4.7459,4.7459,4.750645899999999,4.7411541,1000000,4.7459,059/A/NBP/2022
2022-03-28,4.702,4.702,4.706701999999999,4.697298,1000000,4.702,060/A/NBP/2022
2022-03-29,4.7144,4.7144,4.7191144,4.7096856,1000000,4.7144,061/A/NBP/2022
2022-03-30,4.6507,4.6507,4.655350699999999,4.6460493,1000000,4.6507,062/A/NBP/2022
2022-03-31,4.6525,4.6525,4.6571525,4.6478475,1000000,4.6525,063/A/NBP/2022
2022-04-01,4.6428,4.6428,4.647442799999999,4.6381572,1000000,4.6428,064/A/NBP/2022
2022-04-04,4.6373,4.6373,4.6419372999999995,4.6326627,1000000,4.6373,065/A/NBP/2022
2022-04-05,4.6317,4.6317,4.6363316999999995,4.6270683,1000000,4.6317,066/A/NBP/2022
2022-04-06,4.6539,4.6539,4.658553899999999,4.6492461,1000000,4.6539,067/A/NBP/2022
2022-04-07,4.6478,4.6478,4.6524478,4.6431522,1000000,4.6478,068/A/NBP/2022
2022-04-08,4.6405,4.6405,4.6451405,4.6358595000000005,1000000,4.6405,069/A/NBP/2022
2022-04-11,4.6451,4.6451,4.6497451,4.6404549,1000000,4.6451,070/A/NBP/2022
2022-04-12,4.6626,4.6626,4.6672626,4.657937400000001,1000000,4.6626,071/A/NBP/2022
2022-04-13,4.646,4.646,4.650645999999999,4.641354,1000000,4.646,072/A/NBP/2022
2022-04-14,4.6447,4.6447,4.649344699999999,4.6400553,1000000,4.6447,073/A/NBP/2022
2022-04-15,4.6378,4.6378,4.6424378,4.6331622,1000000,4.6378,074/A/NBP/2022
2022-04-19,4.6361,4.6361,4.6407361,4.6314639,1000000,4.6361,075/A/NBP/2022
2022-04-20,4.6295,4.6295,4.634129499999999,4.6248705,1000000,4.6295,076/A/NBP/2022
2022-04-21,4.6523,4.6523,4.6569522999999995,4.6476477,1000000,4.6523,077/A/NBP/2022
2022-04-22,4.6361,4.6361,4.6407361,4.6314639,1000000,4.6361,078/A/NBP/2022
2022-04-25,4.6405,4.6405,4.6451405,4.6358595000000005,1000000,4.6405,079/A/NBP/2022
2022-04-26,4.6429,4.6429,4.6475428999999995,4.6382571,1000000,4.6429,080/A/NBP/2022
2022-04-27,4.7076,4.7076,4.7123076,4.7028924000000005,1000000,4.7076,081/A/NBP/2022
2022-04-28,4.6915,4.6915,4.696191499999999,4.6868085,1000000,4.6915,082/A/NBP/2022
2022-04-29,4.6582,4.6582,4.6628582,4.6535418,1000000,4.6582,083/A/NBP/2022
2022-05-02,4.6806,4.6806,4.6852806,4.6759194,1000000,4.6806,084/A/NBP/2022
2022-05-04,4.6777,4.6777,4.682377699999999,4.6730222999999995,1000000,4.6777,085/A/NBP/2022
2022-05-05,4.6658,4.6658,4.6704658,4.6611342,1000000,4.6658,086/A/NBP/2022
2022-05-06,4.6979,4.6979,4.702597899999999,4.6932021,1000000,4.6979,087/A/NBP/2022
2022-05-09,4.7059,4.7059,4.710605899999999,4.7011940999999995,1000000,4.7059,088/A/NBP/2022
2022-05-10,4.6761,4.6761,4.680776099999999,4.6714239,1000000,4.6761,089/A/NBP/2022
2022-05-11,4.67,4.67,4.674669999999999,4.66533,1000000,4.67,090/A/NBP/2022
2022-05-12,4.6841,4.6841,4.6887840999999995,4.6794158999999995,1000000,4.6841,091/A/NBP/2022
2022-05-13,4.6679,4.6679,4.6725679,4.6632321,1000000,4.6679,092/A/NBP/2022
2022-05-16,4.6724,4.6724,4.677072399999999,4.6677276,1000000,4.6724,093/A/NBP/2022
2022-05-17,4.6558,4.6558,4.660455799999999,4.6511442,1000000,4.6558,094/A/NBP/2022
2022-05-18,4.6528,4.6528,4.6574528,4.6481472,1000000,4.6528,095/A/NBP/2022
2022-05-19,4.6429,4.6429,4.6475428999999995,4.6382571,1000000,4.6429,096/A/NBP/2022
2022-05-20,4.6366,4.6366,4.641236599999999,4.631963399999999,1000000,4.6366,097/A/NBP/2022
2022-05-23,4.6171,4.6171,4.6217171,4.6124829,1000000,4.6171,098/A/NBP/2022
2022-05-24,4.6107,4.6107,4.615310699999999,4.6060893,1000000,4.6107,099/A/NBP/2022
2022-05-25,4.5955,4.5955,4.6000955,4.590904500000001,1000000,4.5955,100/A/NBP/2022
2022-05-26,4.6135,4.6135,4.6181135,4.6088865000000006,1000000,4.6135,101/A/NBP/2022
2022-05-27,4.6102,4.6102,4.614810199999999,4.6055898,1000000,4.6102,102/A/NBP/2022
2022-05-30,4.5869,4.5869,4.5914869,4.5823131,1000000,4.5869,103/A/NBP/2022
2022-05-31,4.5756,4.5756,4.5801756,4.5710244,1000000,4.5756,104/A/NBP/2022
2022-06-01,4.5891,4.5891,4.5936891,4.584510900000001,1000000,4.5891,105/A/NBP/2022
2022-06-02,4.5876,4.5876,4.5921876,4.5830124,1000000,4.5876,106/A/NBP/2022
2022-06-03,4.5908,4.5908,4.5953908,4.5862092,1000000,4.5908,107/A/NBP/2022
2022-06-06,4.588,4.588,4.592587999999999,4.583412,1000000,4.588,108/A/NBP/2022
2022-06-07,4.5855,4.5855,4.590085499999999,4.5809145,1000000,4.5855,109/A/NBP/2022
2022-06-08,4.5817,4.5817,4.586281699999999,4.5771182999999995,1000000,4.5817,110/A/NBP/2022
2022-06-09,4.5826,4.5826,4.587182599999999,4.5780174,1000000,4.5826,111/A/NBP/2022
2022-06-10,4.603,4.603,4.607602999999999,4.598396999999999,1000000,4.603,112/A/NBP/2022
2022-06-13,4.6313,4.6313,4.6359313,4.626668700000001,1000000,4.6313,113/A/NBP/2022
2022-06-14,4.6548,4.6548,4.659454799999999,4.6501452,1000000,4.6548,114/A/NBP/2022
2022-06-15,4.6642,4.6642,4.6688642,4.6595358000000004,1000000,4.6642,115/A/NBP/2022
2022-06-17,4.6951,4.6951,4.699795099999999,4.6904049,1000000,4.6951,116/A/NBP/2022
2022-06-20,4.6731,4.6731,4.6777731,4.6684269,1000000,4.6731,117/A/NBP/2022
2022-06-21,4.646,4.646,4.650645999999999,4.641354,1000000,4.646,118/A/NBP/2022
2022-06-22,4.659,4.659,4.663658999999999,4.654341,1000000,4.659,119/A/NBP/2022
2022-06-23,4.7096,4.7096,4.714309599999999,4.7048904,1000000,4.7096,120/A/NBP/2022
2022-06-24,4.7094,4.7094,4.714109399999999,4.704690599999999,1000000,4.7094,121/A/NBP/2022
2022-06-27,4.6965,4.6965,4.7011965,4.691803500000001,1000000,4.6965,122/A/NBP/2022
2022-06-28,4.7004,4.7004,4.705100399999999,4.6956996,1000000,4.7004,123/A/NBP/2022
2022-06-29,4.6809,4.6809,4.6855809,4.6762191,1000000,4.6809,124/A/NBP/2022
2022-06-30,4.6806,4.6806,4.6852806,4.6759194,1000000,4.6806,125/A/NBP/2022
2022-07-01,4.7176,4.7176,4.722317599999999,4.7128824,1000000,4.7176,126/A/NBP/2022
2022-07-04,4.7002,4.7002,4.704900199999999,4.6954997999999994,1000000,4.7002,127/A/NBP/2022
2022-07-05,4.7358,4.7358,4.7405358,4.7310642000000005,1000000,4.7358,128/A/NBP/2022
2022-07-06,4.7942,4.7942,4.798994199999999,4.7894058,1000000,4.7942,129/A/NBP/2022
2022-07-07,4.7965,4.7965,4.801296499999999,4.7917035,1000000,4.7965,130/A/NBP/2022
2022-07-08,4.7958,4.7958,4.800595799999999,4.7910042,1000000,4.7958,131/A/NBP/2022
2022-07-11,4.7976,4.7976,4.8023976,4.7928024,1000000,4.7976,132/A/NBP/2022
2022-07-12,4.8337,4.8337,4.8385337,4.8288663000000005,1000000,4.8337,133/A/NBP/2022
2022-07-13,4.8399,4.8399,4.8447398999999995,4.8350601,1000000,4.8399,134/A/NBP/2022
2022-07-14,4.8371,4.8371,4.8419371,4.832262900000001,1000000,4.8371,135/A/NBP/2022
2022-07-15,4.8115,4.8115,4.816311499999999,4.8066885,1000000,4.8115,136/A/NBP/2022
2022-07-18,4.777,4.777,4.781777,4.772223,1000000,4.777,137/A/NBP/2022
2022-07-19,4.7731,4.7731,4.7778731,4.7683269,1000000,4.7731,138/A/NBP/2022
2022-07-20,4.7603,4.7603,4.765060299999999,4.7555397,1000000,4.7603,139/A/NBP/2022
2022-07-21,4.7578,4.7578,4.762557799999999,4.753042199999999,1000000,4.7578,140/A/NBP/2022
2022-07-22,4.7643,4.7643,4.7690643,4.759535700000001,1000000,4.7643,141/A/NBP/2022
2022-07-25,4.7196,4.7196,4.724319599999999,4.7148804,1000000,4.7196,142/A/NBP/2022
2022-07-26,4.7183,4.7183,4.7230183,4.7135817,1000000,4.7183,143/A/NBP/2022
2022-07-27,4.7811,4.7811,4.7858811,4.776318900000001,1000000,4.7811,144/A/NBP/2022
2022-07-28,4.7973,4.7973,4.8020973,4.7925027,1000000,4.7973,145/A/NBP/2022
2022-07-29,4.7399,4.7399,4.744639899999999,4.7351601,1000000,4.7399,146/A/NBP/2022
2022-08-01,4.7475,4.7475,4.752247499999999,4.7427525,1000000,4.7475,147/A/NBP/2022
2022-08-02,4.7092,4.7092,4.7139092,4.7044908,1000000,4.7092,148/A/NBP/2022
2022-08-03,4.7032,4.7032,4.7079032,4.6984968,1000000,4.7032,149/A/NBP/2022
2022-08-04,4.723,4.723,4.727722999999999,4.718277,1000000,4.723,150/A/NBP/2022
2022-08-05,4.7053,4.7053,4.7100053,4.7005947,1000000,4.7053,151/A/NBP/2022
2022-08-08,4.7013,4.7013,4.7060013,4.6965987,1000000,4.7013,152/A/NBP/2022
2022-08-09,4.7021,4.7021,4.706802099999999,4.6973978999999995,1000000,4.7021,153/A/NBP/2022
2022-08-10,4.7138,4.7138,4.718513799999999,4.7090862,1000000,4.7138,154/A/NBP/2022
2022-08-11,4.6745,4.6745,4.679174499999999,4.6698255,1000000,4.6745,155/A/NBP/2022
2022-08-12,4.6832,4.6832,4.6878832,4.678516800000001,1000000,4.6832,156/A/NBP/2022
2022-08-16,4.6928,4.6928,4.697492799999999,4.6881072,1000000,4.6928,157/A/NBP/2022
2022-08-17,4.6921,4.6921,4.6967921,4.6874079,1000000,4.6921,158/A/NBP/2022
2022-08-18,4.7244,4.7244,4.7291244,4.7196756,1000000,4.7244,159/A/NBP/2022
2022-08-19,4.748,4.748,4.7527479999999995,4.743252,1000000,4.748,160/A/NBP/2022
2022-08-22,4.7493,4.7493,4.754049299999999,4.7445507,1000000,4.7493,161/A/NBP/2022
2022-08-23,4.7706,4.7706,4.7753706,4.7658294,1000000,4.7706,162/A/NBP/2022
2022-08-24,4.7772,4.7772,4.781977199999999,4.772422799999999,1000000,4.7772,163/A/NBP/2022
2022-08-25,4.7584,4.7584,4.763158399999999,4.7536416,1000000,4.7584,164/A/NBP/2022
2022-08-26,4.7413,4.7413,4.746041299999999,4.7365587,1000000,4.7413,165/A/NBP/2022
2022-08-29,4.7529,4.7529,4.7576529,4.748147100000001,1000000,4.7529,166/A/NBP/2022
2022-08-30,4.7328,4.7328,4.737532799999999,4.7280672,1000000,4.7328,167/A/NBP/2022
2022-08-31,4.7265,4.7265,4.731226499999999,4.721773499999999,1000000,4.7265,168/A/NBP/2022
2022-09-01,4.7133,4.7133,4.7180133,4.708586700000001,1000000,4.7133,169/A/NBP/2022
2022-09-02,4.7144,4.7144,4.7191144,4.7096856,1000000,4.7144,170/A/NBP/2022
2022-09-05,4.7263,4.7263,4.7310263,4.7215737,1000000,4.7263,171/A/NBP/2022
2022-09-06,4.7168,4.7168,4.7215168,4.7120832,1000000,4.7168,172/A/NBP/2022
2022-09-07,4.7137,4.7137,4.718413699999999,4.7089863,1000000,4.7137,173/A/NBP/2022
2022-09-08,4.7244,4.7244,4.7291244,4.7196756,1000000,4.7244,174/A/NBP/2022
2022-09-09,4.7098,4.7098,4.7145098,4.705090200000001,1000000,4.7098,175/A/NBP/2022
2022-09-12,4.7113,4.7113,4.716011299999999,4.706588699999999,1000000,4.7113,176/A/NBP/2022
2022-09-13,4.7082,4.7082,4.712908199999999,4.7034918,1000000,4.7082,177/A/NBP/2022
2022-09-14,4.7195,4.7195,4.724219499999999,4.7147805,1000000,4.7195,178/A/NBP/2022
2022-09-15,4.7164,4.7164,4.7211164,4.7116836,1000000,4.7164,179/A/NBP/2022
2022-09-16,4.7176,4.7176,4.722317599999999,4.7128824,1000000,4.7176,180/A/NBP/2022
2022-09-19,4.7142,4.7142,4.7189141999999995,4.7094857999999995,1000000,4.7142,181/A/NBP/2022
2022-09-20,4.7165,4.7165,4.7212165,4.7117835,1000000,4.7165,182/A/NBP/2022
2022-09-21,4.7449,4.7449,4.7496449,4.7401551,1000000,4.7449,183/A/NBP/2022
2022-09-22,4.7758,4.7758,4.780575799999999,4.7710242,1000000,4.7758,184/A/NBP/2022
2022-09-23,4.7591,4.7591,4.7638590999999995,4.7543409,1000000,4.7591,185/A/NBP/2022
2022-09-26,4.7566,4.7566,4.761356599999999,4.751843399999999,1000000,4.7566,186/A/NBP/2022
2022-09-27,4.7616,4.7616,4.766361599999999,4.7568383999999995,1000000,4.7616,187/A/NBP/2022
2022-09-28,4.8147,4.8147,4.8195147,4.8098853,1000000,4.8147,188/A/NBP/2022
2022-09-29,4.8637,4.8637,4.868563699999999,4.8588363,1000000,4.8637,189/A/NBP/2022
2022-09-30,4.8698,4.8698,4.8746697999999995,4.8649302,1000000,4.8698,190/A/NBP/2022
2022-10-03,4.8272,4.8272,4.8320272,4.8223728,1000000,4.8272,191/A/NBP/2022
2022-10-04,4.8007,4.8007,4.8055007,4.7958993,1000000,4.8007,192/A/NBP/2022
2022-10-05,4.8128,4.8128,4.8176128,4.8079872,1000000,4.8128,193/A/NBP/2022
2022-10-06,4.8445,4.8445,4.849344499999999,4.8396555,1000000,4.8445,194/A/NBP/2022
2022-10-07,4.8606,4.8606,4.8654606,4.8557394,1000000,4.8606,195/A/NBP/2022
2022-10-10,4.8677,4.8677,4.872567699999999,4.8628323,1000000,4.8677,196/A/NBP/2022
2022-10-11,4.8711,4.8711,4.8759711,4.8662289,1000000,4.8711,197/A/NBP/2022
2022-10-12,4.8536,4.8536,4.8584536,4.8487464000000005,1000000,4.8536,198/A/NBP/2022
2022-10-13,4.8468,4.8468,4.851646799999999,4.8419532,1000000,4.8468,199/A/NBP/2022
2022-10-14,4.833,4.833,4.837833,4.8281670000000005,1000000,4.833,200/A/NBP/2022
2022-10-17,4.8229,4.8229,4.8277228999999995,4.8180771,1000000,4.8229,201/A/NBP/2022
2022-10-18,4.8092,4.8092,4.814009199999999,4.804390799999999,1000000,4.8092,202/A/NBP/2022
2022-10-19,4.7997,4.7997,4.804499699999999,4.794900299999999,1000000,4.7997,203/A/NBP/2022
2022-10-20,4.7955,4.7955,4.800295499999999,4.7907044999999995,1000000,4.7955,204/A/NBP/2022
2022-10-21,4.7804,4.7804,4.7851804,4.775619600000001,1000000,4.7804,205/A/NBP/2022
2022-10-24,4.7866,4.7866,4.791386599999999,4.7818134,1000000,4.7866,206/A/NBP/2022
2022-10-25,4.7805,4.7805,4.7852805,4.7757195,1000000,4.7805,207/A/NBP/2022
2022-10-26,4.7723,4.7723,4.7770722999999995,4.7675277000000005,1000000,4.7723,208/A/NBP/2022
2022-10-27,4.7504,4.7504,4.7551504,4.7456496,1000000,4.7504,209/A/NBP/2022
2022-10-28,4.7199,4.7199,4.7246198999999995,4.7151800999999995,1000000,4.7199,210/A/NBP/2022
2022-10-31,4.7089,4.7089,4.7136089,4.7041911,1000000,4.7089,211/A/NBP/2022
2022-11-02,4.7039,4.7039,4.708603899999999,4.6991961,1000000,4.7039,212/A/NBP/2022
2022-11-03,4.7101,4.7101,4.714810099999999,4.7053899,1000000,4.7101,213/A/NBP/2022
2022-11-04,4.6898,4.6898,4.6944897999999995,4.6851102,1000000,4.6898,214/A/NBP/2022
2022-11-07,4.6858,4.6858,4.6904858,4.681114200000001,1000000,4.6858,215/A/NBP/2022
2022-11-08,4.6912,4.6912,4.6958912,4.6865088,1000000,4.6912,216/A/NBP/2022
2022-11-09,4.7037,4.7037,4.7084037,4.6989963,1000000,4.7037,217/A/NBP/2022
2022-11-10,4.7146,4.7146,4.7193146,4.7098854,1000000,4.7146,218/A/NBP/2022
2022-11-14,4.6794,4.6794,4.6840794,4.674720600000001,1000000,4.6794,219/A/NBP/2022
2022-11-15,4.6985,4.6985,4.703198499999999,4.6938015,1000000,4.6985,220/A/NBP/2022
2022-11-16,4.6942,4.6942,4.6988942,4.6895058,1000000,4.6942,221/A/NBP/2022
2022-11-17,4.7039,4.7039,4.708603899999999,4.6991961,1000000,4.7039,222/A/NBP/2022
2022-11-18,4.7067,4.7067,4.7114066999999995,4.7019933,1000000,4.7067,223/A/NBP/2022
2022-11-21,4.7035,4.7035,4.7082035,4.6987965,1000000,4.7035,224/A/NBP/2022
2022-11-22,4.7075,4.7075,4.712207499999999,4.702792499999999,1000000,4.7075,225/A/NBP/2022
2022-11-23,4.6958,4.6958,4.7004958,4.6911042,1000000,4.6958,226/A/NBP/2022
2022-11-24,4.6993,4.6993,4.7039992999999996,4.6946007,1000000,4.6993,227/A/NBP/2022
2022-11-25,4.6884,4.6884,4.693088399999999,4.6837116,1000000,4.6884,228/A/NBP/2022
2022-11-28,4.6835,4.6835,4.6881835,4.678816500000001,1000000,4.6835,229/A/NBP/2022
2022-11-29,4.6813,4.6813,4.6859813,4.676618700000001,1000000,4.6813,230/A/NBP/2022
2022-11-30,4.6684,4.6684,4.6730684,4.6637316,1000000,4.6684,231/A/NBP/2022
2022-12-01,4.6892,4.6892,4.693889199999999,4.6845108,1000000,4.6892,232/A/NBP/2022
2022-12-02,4.685,4.685,4.689684999999999,4.680314999999999,1000000,4.685,233/A/NBP/2022
2022-12-05,4.6898,4.6898,4.6944897999999995,4.6851102,1000000,4.6898,234/A/NBP/2022
2022-12-06,4.6995,4.6995,4.704199499999999,4.6948004999999995,1000000,4.6995,235/A/NBP/2022
2022-12-07,4.6968,4.6968,4.701496799999999,4.6921032,1000000,4.6968,236/A/NBP/2022
2022-12-08,4.6976,4.6976,4.7022976,4.6929024,1000000,4.6976,237/A/NBP/2022
2022-12-09,4.6821,4.6821,4.686782099999999,4.6774179,1000000,4.6821,238/A/NBP/2022
2022-12-12,4.6912,4.6912,4.6958912,4.6865088,1000000,4.6912,239/A/NBP/2022
2022-12-13,4.6945,4.6945,4.699194499999999,4.689805499999999,1000000,4.6945,240/A/NBP/2022
2022-12-14,4.6886,4.6886,4.6932886,4.6839114,1000000,4.6886,241/A/NBP/2022
2022-12-15,4.6843,4.6843,4.6889842999999995,4.6796157,1000000,4.6843,242/A/NBP/2022
2022-12-16,4.6934,4.6934,4.698093399999999,4.6887066,1000000,4.6934,243/A/NBP/2022
2022-12-19,4.6886,4.6886,4.6932886,4.6839114,1000000,4.6886,244/A/NBP/2022
2022-12-20,4.6804,4.6804,4.6850803999999995,4.6757196,1000000,4.6804,245/A/NBP/2022
2022-12-21,4.6648,4.6648,4.669464799999999,4.6601352,1000000,4.6648,246/A/NBP/2022
2022-12-22,4.6551,4.6551,4.6597551,4.6504449,1000000,4.6551,247/A/NBP/2022
2022-12-23,4.6364,4.6364,4.6410364,4.6317636,1000000,4.6364,248/A/NBP/2022
2022-12-27,4.6558,4.6558,4.660455799999999,4.6511442,1000000,4.6558,249/A/NBP/2022
2022-12-28,4.6938,4.6938,4.6984938,4.6891062,1000000,4.6938,250/A/NBP/2022
